name,surveys,exclude_from_release,title,description
parent,[7],,Are there any children in your household for whom you are a parent or legal guardian?,
childage_04,[7],,"[Age 0-4] How many children living in your household for whom you are a parent or legal guardian, are in the following age categories?",
childage_511,[7],,"[Age 5-11] How many children living in your household for whom you are a parent or legal guardian, are in the following age categories?",
childage_1217,[7],,"[Age 12-17] How many children living in your household for whom you are a parent or legal guardian, are in the following age categories?",
childage_18,[7],,"[Age 18 or older] How many children living in your household for whom you are a parent or legal guardian, are in the following age categories?",
child5_vaxplans,[7],,"A vaccine against COVID-19 has been approved for emergency use by the FDA for children 5 and older, is your child(ren) who are 5 years old and older vaccinated against COVID-19?",
under5_vaxplans,[7],,"If the FDA grants emergency use to a COVID-19 vaccine for children younger than 5, would you plan to get your child(ren) a COVID-19 vaccine?",
wait_safety,[7],,[I would want to do my own research on the safety of the COVID-19 vacine for children] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_effect,[7],,[I would want to do my own research on the effectiveness… of the COVID-19 vaccine for children] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_needles,[7],,[He/she/they don’t like needles] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_noconern,[7],,[I’m not concerned that my child(ren) will get seriously ill from COVID-19] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_notime,[7],,[I won’t have time to get him/her/them vaccinated] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_infect,[7],,[I would be concerned about him/her/them getting infected with COVID-19 from the vaccine] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_immsideeff,[7],,[I would be concerned about immediate side effects from the vaccine] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_longterm,[7],,[I am concerned about the unknown long-term side effects from the vaccine] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_dontwork,[7],,[I don’t think vaccines work very well] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_politics,[7],,[Politicians might promote a vaccine to win votes even if it is not fully tested or safe] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_notserious,[7],,[The COVID-19 outbreak is not as serious as some people say it] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_toomany,[7],,[Children already get too many vaccines] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_heartprob,[7],,[I am concerned about heart problems or inflammation for my child] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_morechild,[7],,[I would like to wait for more children to be vaccinated to see if other side effects are discovered] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
wait_other,[7],,"[Other, please specify:] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?",
q19a_15_oe,[7],,[TEXTBOX] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
q19a_dk,[7],,[DON'T KNOW] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
q19a_skp,[7],,[SKIPPED ON WEB] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
q19a_ref,[7],,[REFUSED] Which of the following are reasons you would wait to vaccinate your child(ren) or not vaccinate your child(ren) that are less than 5 years old?,
covidpass,[7],,Do you personally know anyone who has passed away/died because of getting infected with COVID-19?,
covidpass_oe,[7],,[TEXTBOX] Do you personally know anyone who has passed away/died because of getting infected with COVID-19?,
covidreg_private,[7],,"[Private companies should have the authority to require their employees to be vaccinated.] Do you approve, disapprove, or neither approve nor disapprove of the following statements.",
covidreg_medcost,[7],,"[People who are unvaccinated against COVID-19 should have to pay more out-of-pocket for their medical costs for COVID-19 treatment…] Do you approve, disapprove, or neither approve nor disapprove of the following statements.",
covidreg_restaurants,[7],,"[Restaurants and businesses should have the authority to refuse service based on a customer’s COVID-19 vaccination status.] Do you approve, disapprove, or neither approve nor disapprove of the following statements.",
covidreg_school,[7],,"[The public school system should have the authority to require all students and staff to wear masks.] Do you approve, disapprove, or neither approve nor disapprove of the following statements.",
covidreg_insurance,[7],,"[Health insurance companies should have the authority to increase someone’s insurance premium because he/she are unvaccinated against COVID-19.] Do you approve, disapprove, or neither approve nor disapprove of the following statements.",
covidreg_medpriority,[7],,"[Emergency departments or other health care facilities should give priority to vaccinated patients over unvaccinated patients who need care related to COVID-19.] Do you approve, disapprove, or neither approve nor disapprove of the following statements.",
mntlhlthcr,[7],,"Have you ever sought treatment from a mental health specialist… or in an emergency room, hospital or outpatient mental health facility, or with prescribed medication?...",
mntlhlth_increase,[7],,"Has your use of mental health services increased since the COVID-19 pandemic began, around March 2020?",
mh_anxiety,[7],,"[Any type of anxiety disorder, including panic disorder, obsessive-compulsive disorder, and phobias] Have you EVER been told by a doctor or health professional that you had any of the following:",
mh_depression,[7],,[Any type of depression] Have you EVER been told by a doctor or health professional that you had any of the following:,
mh_bipolar,[7],,[Bipolar Disorder or other mood disorder] Have you EVER been told by a doctor or health professional that you had any of the following:,
mh_eatingdis,[7],,[Eating disorder] Have you EVER been told by a doctor or health professional that you had any of the following:,
mh_personalitydis,[7],,[Any type of personality disorder] Have you EVER been told by a doctor or health professional that you had any of the following:,
mh_ptsd,[7],,[Posttraumatic Stress Disorder] Have you EVER been told by a doctor or health professional that you had any of the following:,
mh_psychotic,[7],,"[Psychotic disorders, including schizophrenia] Have you EVER been told by a doctor or health professional that you had any of the following:",
mh_other,[7],,[Other] Have you EVER been told by a doctor or health professional that you had any of the following:,
mh_none,[7],,"[I have never been told that I had any mental health condition, illness, or disorder] Have you EVER been told by a doctor or health professional that you had any of the following:",
q23b_dk,[7],,[DON'T KNOW] Have you EVER been told by a doctor or health professional that you had any of the following:,
q23b_skp,[7],,[SKIPPED ON WEB] Have you EVER been told by a doctor or health professional that you had any of the following:,
q23b_ref,[7],,[REFUSED] Have you EVER been told by a doctor or health professional that you had any of the following:,
q25a1,[7],,"Since March 1, 2021 until now, did you have any online dating profile(s) (e.g., on dating sites like Match.com or other sites/apps)?",
q25a2,[7],,"Since March 1, 2021 until now, did you indicate your COVID-19 vaccination status on one or more online dating profile(s)?",
q25b,[7],,"Since March 1, 2021 until now, have you met up with new partner(s) in person?",
q25b1,[7],,"Since March 1, 2021 until now, of the new partner(s) you met in person, how long did you know each other before meeting in person?",
q25b2,[7],,"How important was it to you that you knew a new partner’s HIV status and whether they had any sexually transmitted diseases, such as chlamydia or gonorrhea?",
q25b3,[7],,How important was it to you that a new partner received the COVID-19 vaccine before meeting in person?,
q25c_1,[7],,"[No] Since March 1, 2021 until now, have you had sexual activity with a new partner(s)?",
q25c_2,[7],,"[Yes, virtually] Since March 1, 2021 until now, have you had sexual activity with a new partner(s)?",
q25c_3,[7],,"[Yes, in person] Since March 1, 2021 until now, have you had sexual activity with a new partner(s)?",
q25c_dk,[7],,"[DON'T KNOW] Since March 1, 2021 until now, have you had sexual activity with a new partner(s)?",
q25c_skp,[7],,"[SKIPPED ON WEB] Since March 1, 2021 until now, have you had sexual activity with a new partner(s)?",
q25c_ref,[7],,"[REFUSED] Since March 1, 2021 until now, have you had sexual activity with a new partner(s)?",
q25c1_1,[7],,"[Discuss each other’s sexual partner history ] Since March 1, 2021 before meeting up for in-person sexual activity... for the first time with a new partner(s), did you do any of the following?",
q25c1_2,[7],,"[Discuss each other’s HIV and sexually transmitted disease (STDs) statuses] Since March 1, 2021 before meeting up for in-person sexual activity... for the first time with a new partner(s), did you do any of the following?",
q25c1_3,[7],,"[Discuss using condoms to protect against STDs ] Since March 1, 2021 before meeting up for in-person sexual activity... for the first time with a new partner(s), did you do any of the following?",
q25c1_4,[7],,"[Get tested for HIV and other STDs and/or request that the new person get tested for HIV and other STDs] Since March 1, 2021 before meeting up for in-person sexual activity...  with a new partner(s), did you do...the following?",
q25c1_5,[7],,"[Discuss precautions you were each taking to reduce the risk of COVID-19 ] Since March 1, 2021 before meeting up for in-person sexual activity... for the first time with a new partner(s), did you do any of the following?",
q25c1_6,[7],,"[Intentionally minimize contacts outside your home for 10-14 days prior to meeting] Since March 1, 2021 before meeting up for in-person sexual activity... with a new partner(s), did you do any of the following?",
q25c1_7,[7],,"[Get tested for COVID-19 and/or request that the new person get tested for COVID-19] Since March 1, 2021 before meeting up for in-person sexual activity...  with a new partner(s), did you do any of the following?",
q25c1_8,[7],,"[Get a COVID-19 vaccine/booster... and/or request that the new person(s) get a COVID-19 vaccine/booster (if not fully vaccinated/boosted)] Since March 1, 2021...  with a new partner(s), did you do any of the following?",
q25c1_dk,[7],,"[DON'T KNOW] Since March 1, 2021 before meeting up for in-person sexual activity... for the first time with a new partner(s), did you do any of the following?",
q25c1_skp,[7],,"[SKIPPED ON WEB] Since March 1, 2021 before meeting up for in-person sexual activity... for the first time with a new partner(s), did you do any of the following?",
q25c1_ref,[7],,"[REFUSED] Since March 1, 2021 before meeting up for in-person sexual activity... for the first time with a new partner(s), did you do any of the following?",
q26_1,[7],,"[Timeframe: 1; Description: Summer 2021 (May, June, July)] During which of the three pandemic timeframes did you meet with any new partner(s) in person?",
q26_2,[7],,"[Timeframe: 2; Description: Fall 2021 (August, September, October)] During which of the three pandemic timeframes did you meet with any new partner(s) in person?",
q26_3,[7],,"[Timeframe: 3; Description: Winter 2021/2022 (December, January, February) ] During which of the three pandemic timeframes did you meet with any new partner(s) in person?",
q26_dk,[7],,[DON'T KNOW] During which of the three pandemic timeframes did you meet with any new partner(s) in person?,
q26_skp,[7],,[SKIPPED ON WEB] During which of the three pandemic timeframes did you meet with any new partner(s) in person?,
q26_ref,[7],,[REFUSED] During which of the three pandemic timeframes did you meet with any new partner(s) in person?,
q26aa,[7],,"[Summer 2021 (May, June, July)] Please indicate/estimate the number of new partner(s) you met in person for each of the below pandemic phases:",
q26ab,[7],,"[Fall 2021 (Aug, September, October)] Please indicate/estimate the number of new partner(s) you met in person for each of the below pandemic phases:",
q26ac,[7],,"[Winter 2021/2022 (December, January, February)] Please indicate/estimate the number of new partner(s) you met in person for each of the below pandemic phases:",
q27,[7],,"During the past month, did you kiss anyone that lives outside your home?",
q27a,[7],,How many people did you kiss that live outside your home?,
q28,[7],,"During the past month, did you have in-person oral, vaginal, or anal sex with anyone that lives outside your home?",
q28a,[7],,Did you use condoms during any of these sexual encounters?,
q28b,[7],,"How many people did you have in-person oral, vaginal, or anal sex with that live outside your home?",
q30b_dk,[7],,[DON'T KNOW] What would you say are the reasons for why you're still unemployed?,
q30b_skp,[7],,[SKIPPED ON WEB] What would you say are the reasons for why you're still unemployed?,
q30b_ref,[7],,[REFUSED] What would you say are the reasons for why you're still unemployed?,
q30c,[7],,"About how easy do you think it will be for you to find a job in the next 6 months? Would you say very easy, somewhat easy, or not easy at all?",
policyscale_6item,[7],,6 items indicating support for OUD policies (higher score = greater support for policies),
policyscale_5item,[7],,,
mhi_100scale,"[7, 8]",,,
employ_2,"[7, 9]",,,
kb_usemore,[8],,[People with an opioid use disorder will use more opioids if they know they have access to naloxone...] Do you disagree or agree with the following statements about people who have an opioid use disorder?,
kb_heroinppm,[8],,[Individuals with an opioid use disorder specific to prescription pain medications are more dangerous than individuals with an opioid use disorder specific to heroin.] Do you disagree or agree with the following statements about people who have an opioid,
alc_year,[8],,"[Yes, within the last year][Alcohol] Have you ever used any of the following substances in your life?",
alc_life,[8],,"[Yes, more than a year ago][Alcohol ] Have you ever used any of the following substances in your life?",
alc_never,[8],,[No][Alcohol] Have you ever used any of the following substances in your life?,
q5a_dk,[8],,[DON'T KNOW][Alcohol] Have you ever used any of the following substances in your life?,
q5a_skp,[8],,[SKIPPED ON WEB][Alcohol] Have you ever used any of the following substances in your life?,
q5a_ref,[8],,[REFUSED][Alcohol] Have you ever used any of the following substances in your life?,
cann_year,[8],,"[Yes, within the last year][Cannabis products such as marijuana] Have you ever used any of the following substances in your life?",
cann_life,[8],,"[Yes, more than a year ago][Cannabis products such as marijuana] Have you ever used any of the following substances in your life?",
cann_never,[8],,[No][Cannabis products such as marijuana] Have you ever used any of the following substances in your life?,
q5b_dk,[8],,[DON'T KNOW][Cannabis products such as marijuana] Have you ever used any of the following substances in your life?,
q5b_skp,[8],,[SKIPPED ON WEB][Cannabis products such as marijuana] Have you ever used any of the following substances in your life?,
q5b_ref,[8],,[REFUSED][Cannabis products such as marijuana] Have you ever used any of the following substances in your life?,
heroin_year,[8],,"[Yes, within the last year][Heroin] Have you ever used any of the following substances in your life?",
heroin_life,[8],,"[Yes, more than a year ago][Heroin] Have you ever used any of the following substances in your life?",
heroin_never,[8],,[No][Heroin] Have you ever used any of the following substances in your life?,
q5c_dk,[8],,[DON'T KNOW][Heroin] Have you ever used any of the following substances in your life?,
q5c_skp,[8],,[SKIPPED ON WEB][Heroin] Have you ever used any of the following substances in your life?,
q5c_ref,[8],,[REFUSED][Heroin] Have you ever used any of the following substances in your life?,
fent_year,[8],,"[Yes, within the last year][Fentanyl] Have you ever used any of the following substances in your life?",
fent_life,[8],,"[Yes, more than a year ago][Fentanyl] Have you ever used any of the following substances in your life?",
fent_never,[8],,[No][Fentanyl] Have you ever used any of the following substances in your life?,
q5d_dk,[8],,[DON'T KNOW][Fentanyl] Have you ever used any of the following substances in your life?,
q5d_skp,[8],,[SKIPPED ON WEB][Fentanyl] Have you ever used any of the following substances in your life?,
q5d_ref,[8],,[REFUSED][Fentanyl] Have you ever used any of the following substances in your life?,
othop_year,[8],,"[Yes, within the last year][Other opioids] Have you ever used any of the following substances in your life?",
othop_life,[8],,"[Yes, more than a year ago][Other opioids] Have you ever used any of the following substances in your life?",
othop_never,[8],,[No][Other opioids] Have you ever used any of the following substances in your life?,
q5e_dk,[8],,[DON'T KNOW][Other opioids] Have you ever used any of the following substances in your life?,
q5e_skp,[8],,[SKIPPED ON WEB][Other opioids] Have you ever used any of the following substances in your life?,
q5e_ref,[8],,[REFUSED][Other opioids] Have you ever used any of the following substances in your life?,
crack_year,[8],,"[Yes, within the last year][Crack or other forms of cocaine] Have you ever used any of the following substances in your life?",
crack_life,[8],,"[Yes, more than a year ago][Crack or other forms of cocaine] Have you ever used any of the following substances in your life?",
crack_never,[8],,[No][Crack or other forms of cocaine] Have you ever used any of the following substances in your life?,
q5f_dk,[8],,[DON'T KNOW][Crack or other forms of cocaine] Have you ever used any of the following substances in your life?,
q5f_skp,[8],,[SKIPPED ON WEB][Crack or other forms of cocaine] Have you ever used any of the following substances in your life?,
q5f_ref,[8],,[REFUSED][Crack or other forms of cocaine] Have you ever used any of the following substances in your life?,
meth_year,[8],,"[Yes, within the last year] [Methamphetamines, amphetamines or other forms of speed] Have you ever used any of the following substances in your life?",
meth_life,[8],,"[Yes, more than a year ago] [Methamphetamines, amphetamines or other forms of speed] Have you ever used any of the following substances in your life?",
meth_never,[8],,"[No] [Methamphetamines, amphetamines or other forms of speed] Have you ever used any of the following substances in your life?",
q5g_dk,[8],,"[DON'T KNOW][Methamphetamines, amphetamines or other forms of speed] Have you ever used any of the following substances in your life?",
q5g_skp,[8],,"[SKIPPED ON WEB] [Methamphetamines, amphetamines or other forms of speed] Have you ever used any of the following substances in your life?",
q5g_ref,[8],,"[REFUSED] [Methamphetamines, amphetamines or other forms of speed] Have you ever used any of the following substances in your life?",
xan_year,[8],,"[Yes, within the last year] [Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Have you ever used any of the following substances in your life?",
xan_life,[8],,"[Yes, more than a year ago] [Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Have you ever used any of the following substances in your life?",
xan_never,[8],,"[No] [Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Have you ever used any of the following substances in your life?",
q5h_dk,[8],,"[DON'T KNOW] [Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Have you ever used any of the following substances in your life?",
q5h_skp,[8],,"[SKIPPED ON WEB] [Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Have you ever used any of the following substances in your life?",
q5h_ref,[8],,"[REFUSED] [Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Have you ever used any of the following substances in your life?",
othsub_year,[8],,"[Yes, within the last year] [Other, please specify:] Have you ever used any of the following substances in your life?",
othsub_life,[8],,"[Yes, more than a year ago][ Other, please specify:] Have you ever used any of the following substances in your life?",
othsub_never,[8],,"[No][Other, please specify:] Have you ever used any of the following substances in your life?",
q5i_dk,[8],,"[DON'T KNOW][Other, please specify:] Have you ever used any of the following substances in your life?",
q5i_skp,[8],,"[SKIPPED ON WEB][Other, please specify:] Have you ever used any of the following substances in your life?",
q5i_ref,[8],,"[REFUSED][Other, please specify:] Have you ever used any of the following substances in your life?",
nosub,[8],,[None of the above] Have you ever used any of the following substances in your life?,
q5_1_dk,[8],,[DON'T KNOW] Have you ever used any of the following substances in your life?,
q5_1_skp,[8],,[SKIPPED ON WEB] Have you ever used any of the following substances in your life?,
q5_1_ref,[8],,[REFUSED] Have you ever used any of the following substances in your life?,
alcohol_month,"[8, 9]",,"[Drank alcohol] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
cannabis_month,"[8, 9]",,"[Used cannabis products such as marijuana] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
heroin_month,"[8, 9]",,"[Used Heroin] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
fentanyl_month,"[8, 9]",,"[Used Fentanyl] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
opioids_month,"[8, 9]",,"[Used other opioids] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
cocaine_month,"[8, 9]",,"[Used Crack or other forms of cocaine] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
meth_month,"[8, 9]",,"[Used Methamphetamines, amphetamines or other forms of speed] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
xanax_month,"[8, 9]",,"[Used Xanax, benzodiazepines, or other antianxiety drugs or tranquilizers] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
other_month,"[8, 9]",,"[Used some other drug: [Q5I_OE_TEXT]] Over the past 30 days, what is your best estimate of the number of days that you did each of the following activities?",
recproc_help,"[8, 9]",,Have you helped anyone with their recovery from opioid use misuse/disorder?,
recproc_involve,[8],,How involved were you with this person’s recovery process?,
recproc_exp,[8],,Was being involved in this person’s recovery process a negative or positive experience?,
recproc_success,[8],,"Based on your experience in another person’s recovery process, do you think people who misuse opioids/have an opioid use disorder can recover?",
mud_c_currentwork,[8],,[I would be willing to have a person with a current meth use disorder start working closely with me on a job.] Do you disagree or agree with the following statements about methamphetamine...?,
mud_a_historywork,[8],,[I would be willing to have a person with a past history of meth use disorder start working closely with me on a job.] Do you disagree or agree with the following statements about methamphetamine...?,
mud_d_currentmarry,[8],,[I would be comfortable having a person with a current meth use disorder marry into my close or immediate family.] Do you disagree or agree with the following statements about methamphetamine...?,
mud_b_historymarry,[8],,[I am comfortable having a person with a past history of meth use disorder marry into my close or immediate family.] Do you disagree or agree with the following statements about methamphetamine...?,
mud_e_dangerous,[8],,[People with a current meth use disorder are more dangerous than the general population.] Do you disagree or agree with the following statements about methamphetamine...?,
mud_f_trust,[8],,[A person who currently has a meth use disorder cannot be trusted.] Do you disagree or agree with the following statements about methamphetamine...?,
mud_currentsteal,[8],,[A person who currently has a meth use disorder would be willing to steal money or valuable items in order to get drugs.] Do you disagree or agree with the following statements about methamphetamine...?,
mud_currenthighrisk,[8],,[A person who currently has a meth use disorder is likely to experience personal problems that would make them a high-risk employee in my workplace.] Do you disagree or agree with the following about methamphetamine...?,
mud_historysteal,[8],,[A person who has a past history of meth use disorder would be willing to steal money or valuable items out of desperation to get drugs] Do you disagree or agree with the following statements about methamphetamine...?,
mud_historyhighrisk,[8],,[A person who has a past history of meth use disorder is likely to experience personal problems that would make them a high-risk employee in my workplace.] Do you disagree or agree with the following about methamphetamine...?,
cc_c_currentwork,[8],,[I would be willing to have a person with a current crack cocaine use disorder start working closely with me on a job.] Do you disagree or agree with the following statements about crack cocaine...?,
cc_a_historywork,[8],,[I would be willing to have a person with a past history of crack cocaine use disorder start working closely with me on a job.] Do you disagree or agree with the following statements about crack cocaine ...?,
cc_d_currentmarry,[8],,[I would be comfortable having a person with a current crack cocaine use disorder marry into my close or immediate family.] Do you disagree or agree with the following statements about crack cocaine...?,
cc_b_historymarry,[8],,[I am comfortable having a person with a past history of crack cocaine use disorder marry into my close or immediate family.] Do you disagree or agree with the following statements about crack cocaine...?,
cc_e_dangerous,[8],,[People with a current crack cocaine use disorder are more dangerous than the general population.] Do you disagree or agree with the following statements about crack cocaine...?,
cc_f_trust,[8],,[A person who currently has a crack cocaine use disorder cannot be trusted.] Do you disagree or agree with the following statements about crack cocaine...?,
cc_currentsteal,[8],,[A person who currently has a crack cocaine use disorder would be willing to steal money or valuable items in order to get drugs.] Do you disagree or agree with the following statements about crack cocaine...?,
cc_currenthighrisk,[8],,[A person who currently has a crack cocaine use disorder is likely to experience personal problems that would make them a high-risk employee in my workplace] Do you disagree or agree with the following statements about crack cocaine...?,
cc_historysteal,[8],,[ A person who has a past history of crack cocaine use disorder would be willing to steal money or valuable items out of desperation to get drugs.] Do you disagree or agree with the following statements about crack cocaine...?,
cc_historyhighrisk,[8],,[A person who has a past history of crack cocaine use disorder is likely to experience personal problems that would make them a high-risk employee in my workplace.] Do you disagree or agree with the following about crack cocaine...?,
aud_c_currentwork,[8],,[I would be willing to have a person with a current alcohol use disorder start working closely with me on a job.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_a_historywork,[8],,[I would be willing to have a person with a past history of alcohol use disorder start working closely with me on a job.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_d_currentmarry,[8],,[I would be comfortable having a person with a current alcohol use disorder marry into my close or immediate family.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_b_historymarry,[8],,[I comfortable having a person with a past history of alcohol use disorder marry into my close or immediate family.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_e_dangerous,[8],,[People with a current alcohol use disorder are more dangerous than the general population.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_f_trust,[8],,[A person who currently has a alcohol use disorder cannot be trusted.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_currentsteal,[8],,[A person who currently has a alcohol use disorder would be willing to steal money or valuable items in order to get drugs.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_currenthighrisk,[8],,[A person who currently has a alcohol use disorder is likely to experience personal problems that would make them a high-risk employee in my workplace.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_historysteal,[8],,[ A person who has a past history of alcohol use disorder would be willing to steal money or valuable items out of desperation to get drugs.] Do you disagree or agree with the following statements about people with an alcohol use disorder?,
aud_historyhighrisk,[8],,[A person who has a past history of alcohol use disorder is likely to experience personal problems that would make them a high-risk employee in my workplace.] Do you disagree or agree with the following statements about people with an alcohol use disorder,
are_monkeypox,[8],,How concerned are you about monkeypox affecting your life?,
pid2,[8],,[INS_PID2],
pid2a_1,[8],,[Democrat] Select all that apply.,
pid2a_2,[8],,[Republican] Select all that apply.,
pid2a_3,[8],,[Independent] Select all that apply.,
pid2a_4,[8],,"[Something else, please specify:] Select all that apply.",
pid2a_dk,[8],,[DON'T KNOW] Select all that apply.,
pid2a_skp,[8],,[SKIPPED ON WEB] Select all that apply.,
pid2a_ref,[8],,[REFUSED] Select all that apply.,
personaluse_yn,[8],,Personal history of ever misusing opioids,
persod_yn,[8],,Personal history of ever overdosing from opioids,
famuse_yn,[8],,Family or friend history of ever misusing opioids,
famod,[8],,Family or friend history of ever overdosing from opioids,
famod_death,[8],,Family or friend history of ever dying from from an opioid overdose,
policyscale_4item,[8],,,
meth_stigma,[8],,,
cc_stigma,[8],,,
aud_stigma,[8],,,
mentalhealth_mean,[8],,,
policyscale_7item,[8],,,
ps_prevent,[9],,"[The government should spend more money to support opioid prevention programs, such as educating students about the impacts of opioid addiction.] Do you disagree or agree with the following statements on opioid policy?",
ps_minors,[9],,[The government should spend more money on making treatment for opioid use disorder available and accessible to minors with an opioid use disorder.] Do you disagree or agree with the following statements on opioid policy?,
ps_otc,[9],,"[I support the FDA approving the first over the counter (i.e., without a prescription) naloxone nasal spray...] Do you disagree or agree with the following statements on opioid policy?",
kb_f_stopbreath,[9],,[Using opioids can slow your breathing or even cause you to stop breathing entirely and lead to an overdose or death.] Do you disagree or agree with the following statements about opioid use disorder?,
kb_fentanyl,[9],,[Fentanyl is a big problem in my community.] Do you disagree or agree with the following statements about opioid use disorder?,
inst_blame,[9],,[A person with an opioid use disorder only has themselves to blame for their problems.] Do you disagree or agree with the following statements about people who have an opioid use disorder?,
friend_know_respond,[9],,"[If a friend had a problem with opioid addiction, I would know how to respond.] Do you disagree or agree with the following statements about you in relation to opioid use disorder?",
how_opinions_changed,[9],,"How have your opinions about opioid use disorder changed over the past 5 years, and what are some things that influence/influenced your views around opioids and opioid use disorder?",
race_latino,[9],,"[Latino] Out of 100 people with an opioid use disorder, how many do you think are:",
race_americanindian_alaskannative,[9],,"[American Indian/Alaskan Native] Out of 100 people with an opioid use disorder, how many do you think are:",
personalmisuse_recovering,[9],,Are you currently recovering or have you recovered from opioid use disorder/misuse?,
personalhelp_others,[9],,Have you received help from others in your [past recovery/current recovery] from opioid use disorder?,
parent_helped,[9],,[Parent] Who [helped/is helping] you in your recovery from opioid use disorder?,
sibling_helped,[9],,[Sibling] Who [helped/is helping] you in your recovery from opioid use disorder?,
child_helped,[9],,[Child] Who [helped/is helping] you in your recovery from opioid use disorder?,
otherrelative_helped,[9],,[Other relative] Who [helped/is helping] you in your recovery from opioid use disorder?,
closefriend_helped,[9],,[Close friend] Who [helped/is helping] you in your recovery from opioid use disorder?,
spouse_helped,[9],,[Spouse/romantic partner] Who [helped/is helping] you in your recovery from opioid use disorder?,
other_helped,[9],,[Other] Who [helped/is helping] you in your recovery from opioid use disorder?,
noanswer_helped,[9],,[Prefer not to answer] Who [helped/is helping] you in your recovery from opioid use disorder?,
dontknow_helped,[9],,[DON'T KNOW] Who [helped/is helping] you in your recovery from opioid use disorder?,
skipped_helped,[9],,[SKIPPED ON WEB] Who [helped/is helping] you in your recovery from opioid use disorder?,
fin_assist,[9],,[Financial assistance] What sort of assistance did they provide?,
housing_assist,[9],,[Housing assistance/place to live] What sort of assistance did they provide?,
transp_assist,[9],,[Transportation to medical or other appointments] What sort of assistance did they provide?,
legal_assist,[9],,[Assistance with legal difficulties] What sort of assistance did they provide?,
childcare_assist,[9],,[Child care or other help so I could go to my appointments] What sort of assistance did they provide?,
emotional_support,[9],,[Emotional support] What sort of assistance did they provide?,
log_medassist,[9],,[Logistical help to begin or continue medication for opioid use disorder treatment] What sort of assistance did they provide?,
log_progassist,[9],,[Logistical help to begin or continue twelve-step or mutual help programs like Narcotics Anonymous] What sort of assistance did they provide?,
log_harmreduc,[9],,[Logistical help to begin or continue harm reduction services such as needle exchange to reduce the risk of blood-borne infection] What sort of assistance did they provide?,
assistprov_naloxnarc,[9],,[Access to naloxone/Narcan to reduce the risk of fatal overdose] What sort of assistance did they provide?,
assistprov_other,[9],,"[Other, please specify] What sort of assistance did they provide?",
assistprov_textbox,[9],,[TEXTBOX] What sort of assistance did they provide?,
